ENSEMBL,SYMBOL
15843,ENSG00000184432,COPB2
15844,ENSG00000184434,LRRC19
15845,ENSG00000184436,THAP7
15847,ENSG00000184445,KNTC1
15848,ENSG00000184451,CCR10
15849,ENSG00000184454,NCMAP
15850,ENSG00000184459,BPIFC
15851,ENSG00000184465,WDR27
15852,ENSG00000184470,TXNRD2
15853,ENSG00000184471,C1QTNF8
15854,ENSG00000184478,OR56A3
15855,ENSG00000184481,FOXO4
15856,ENSG00000184486,POU3F2
15857,ENSG00000184489,PTP4A3
15858,ENSG00000184492,FOXD4L1
15859,ENSG00000184497,TMEM255B
15860,ENSG00000184500,PROS1
15861,ENSG00000184502,GAST
15862,ENSG00000184507,NUTM1
15863,ENSG00000184508,HDDC3
15864,ENSG00000184515,BEX5
15865,ENSG00000184517,ZFP1
15867,ENSG00000184524,CEND1
15868,ENSG00000184530,C6orf58
15869,ENSG00000184544,DHRS7C
15870,ENSG00000184545,DUSP8
15871,ENSG00000184557,SOCS3
15872,ENSG00000184560,SPEM2
15873,ENSG00000184564,SLITRK6
15875,ENSG00000184571,PIWIL3
15876,ENSG00000184574,LPAR5
15877,ENSG00000184575,XPOT
15878,ENSG00000184584,STING1
15879,ENSG00000184588,PDE4B
15880,ENSG00000184599,TAFA3
15881,ENSG00000184601,C14orf180
15882,ENSG00000184602,SNN
15883,ENSG00000184608,FAM167A-AS1
15884,ENSG00000184611,KCNH7
15886,ENSG00000184613,NELL2
15887,ENSG00000184616,SPDYE12
15889,ENSG00000184619,KRBA2
15891,ENSG00000184634,MED12
15892,ENSG00000184635,ZNF93
15893,ENSG00000184640,SEPTIN9
15894,ENSG00000184647,PRSS55
15895,ENSG00000184650,ODF4
15896,ENSG00000184659,FOXD4L4
15897,ENSG00000184661,CDCA2
15898,ENSG00000184669,OR7E14P
15899,ENSG00000184672,RALYL
15900,ENSG00000184675,AMER1
15901,ENSG00000184677,ZBTB40
15902,ENSG00000184678,H2BC21
15904,ENSG00000184697,CLDN6
15905,ENSG00000184698,OR51M1
15906,ENSG00000184702,SEPTIN5
15907,ENSG00000184708,EIF4ENIF1
15908,ENSG00000184709,LRRC26
15909,ENSG00000184716,SERINC4
15910,ENSG00000184719,RNLS
15911,ENSG00000184724,KRTAP6-1
15912,ENSG00000184730,APOBR
15913,ENSG00000184731,FAM110C
15914,ENSG00000184735,DDX53
15916,ENSG00000184743,ATL3
15917,ENSG00000184752,NDUFA12
15918,ENSG00000184761,PRSS40B
15919,ENSG00000184774,MGAT4EP
15920,ENSG00000184785,SMIM10
15921,ENSG00000184786,DYNLT2
15922,ENSG00000184787,UBE2G2
15923,ENSG00000184788,SATL1
15924,ENSG00000184789,OR4C10P
15925,ENSG00000184792,OSBP2
15928,ENSG00000184811,TRARG1
15929,ENSG00000184814,PRR23B
15930,ENSG00000184828,ZBTB7C
15931,ENSG00000184831,APOO
15932,ENSG00000184838,PRR16
15933,ENSG00000184840,TMED9
15935,ENSG00000184845,DRD1
15936,ENSG00000184856,LINC00308
15937,ENSG00000184857,TMEM186
15938,ENSG00000184860,SDR42E1
15939,ENSG00000184863,RBM33
15940,ENSG00000184867,ARMCX2
15942,ENSG00000184887,BTBD6
15943,ENSG00000184895,SRY
15944,ENSG00000184897,H1-10
15945,ENSG00000184898,RBM43
15946,ENSG00000184900,SUMO3
15947,ENSG00000184903,IMMP2L
15948,ENSG00000184905,TCEAL2
15949,ENSG00000184906,LOC101929583
15950,ENSG00000184908,CLCNKB
15951,ENSG00000184911,DMRTC1B
15952,ENSG00000184916,JAG2
15953,ENSG00000184922,FMNL1
15954,ENSG00000184923,NUTM2A
15955,ENSG00000184924,PTRHD1
15956,ENSG00000184925,LCN12
15957,ENSG00000184933,OR6A2
15958,ENSG00000184937,WT1
15959,ENSG00000184939,ZFP90
15960,ENSG00000184945,AQP12A
15961,ENSG00000184949,FAM227A
15962,ENSG00000184954,OR6C70
15963,ENSG00000184956,MUC6
15965,ENSG00000184967,NOC4L
15966,ENSG00000184979,USP18
15967,ENSG00000184983,NDUFA6
15968,ENSG00000184984,CHRM5
15969,ENSG00000184985,SORCS2
15970,ENSG00000184986,TMEM121
15971,ENSG00000184988,TMEM106A
15972,ENSG00000184990,SIVA1
15973,ENSG00000184991,TTTY13
15974,ENSG00000184992,BRI3BP
15975,ENSG00000184995,IFNE
15976,ENSG00000184999,SLC22A10
15977,ENSG00000185000,DGAT1
15978,ENSG00000185002,RFX6
15979,ENSG00000185008,ROBO2
15980,ENSG00000185009,AP3M1
15981,ENSG00000185010,F8
15982,ENSG00000185013,NT5C1B
15983,ENSG00000185015,CA13
15984,ENSG00000185019,UBOX5
15985,ENSG00000185022,MAFF
15986,ENSG00000185024,BRF1
15987,ENSG00000185028,LRRC14B
15989,ENSG00000185033,SEMA4B
15990,ENSG00000185037,ZNF733P
15991,ENSG00000185038,MROH2A
15992,ENSG00000185040,SPDYE16
15994,ENSG00000185043,CIB1
15995,ENSG00000185046,ANKS1B
15996,ENSG00000185049,NELFA
15997,ENSG00000185052,SLC24A3
15998,ENSG00000185053,SGCZ
15999,ENSG00000185055,EFCAB10
16000,ENSG00000185056,C5orf47
16002,ENSG00000185069,KRT76
16003,ENSG00000185070,FLRT2
16005,ENSG00000185078,RPL9P14
16006,ENSG00000185085,INTS5
16008,ENSG00000185088,RPS27L
16009,ENSG00000185090,MANEAL
16010,ENSG00000185100,ADSS1
16011,ENSG00000185101,ANO9
16012,ENSG00000185104,FAF1
16013,ENSG00000185105,MYADML2
16014,ENSG00000185112,FAM43A
16015,ENSG00000185115,NSMCE3
16016,ENSG00000185122,HSF1
16017,ENSG00000185127,C6orf120
16018,ENSG00000185129,PURA
16019,ENSG00000185130,H2BC13
16020,ENSG00000185133,INPP5J
16021,ENSG00000185149,NPY2R
16022,ENSG00000185155,MIXL1
16023,ENSG00000185156,MFSD6L
16024,ENSG00000185158,LRRC37B
16025,ENSG00000185163,DDX51
16026,ENSG00000185164,NOMO2
16027,ENSG00000185164,LOC102723728
16029,ENSG00000185176,AQP12B
16030,ENSG00000185177,ZNF479
16031,ENSG00000185182,GOLGA8EP
16032,ENSG00000185186,LINC00313
16033,ENSG00000185187,SIGIRR
16034,ENSG00000185189,NRBP2
16035,ENSG00000185198,PRSS57
16036,ENSG00000185201,IFITM2
16037,ENSG00000185203,WASIR1
16038,ENSG00000185215,TNFAIP2
16039,ENSG00000185219,ZNF445
16040,ENSG00000185220,PGBD2
16042,ENSG00000185222,TCEAL9
16043,ENSG00000185231,MC2R
16044,ENSG00000185236,RAB11B
16045,ENSG00000185238,PRMT3
16046,ENSG00000185245,GP1BA
16047,ENSG00000185246,PRPF39
16048,ENSG00000185247,MAGEA11
16049,ENSG00000185250,PPIL6
16050,ENSG00000185252,ZNF74
16051,ENSG00000185261,KIAA0825
16052,ENSG00000185262,UBALD2
16053,ENSG00000185264,TEX33
16054,ENSG00000185267,CDNF
16055,ENSG00000185269,NOTUM
16056,ENSG00000185271,KLHL33
16057,ENSG00000185272,RBM11
16058,ENSG00000185274,GALNT17
16060,ENSG00000185278,ZBTB37
16061,ENSG00000185290,NUPR2
16062,ENSG00000185291,IL3RA
16063,ENSG00000185294,SPPL2C
16064,ENSG00000185296,LOC646012
16065,ENSG00000185298,CCDC137
16066,ENSG00000185303,SFTPA2
16067,ENSG00000185304,RGPD2
16068,ENSG00000185305,ARL15
16069,ENSG00000185306,C12orf56
16070,ENSG00000185313,SCN10A
16072,ENSG00000185324,CDK10
16073,ENSG00000185332,TMEM105
16074,ENSG00000185338,SOCS1
16075,ENSG00000185339,TCN2
16076,ENSG00000185340,GAS2L1
16077,ENSG00000185344,ATP6V0A2
16078,ENSG00000185345,PRKN
16079,ENSG00000185347,TEDC1
16080,ENSG00000185352,HS6ST3
16081,ENSG00000185359,HGS
16082,ENSG00000185361,TNFAIP8L1
16083,ENSG00000185372,OR2V1
16084,ENSG00000185379,RAD51D
16085,ENSG00000185385,OR7A17
16086,ENSG00000185386,MAPK11
16088,ENSG00000185404,SP140L
16089,ENSG00000185414,MRPL30
16090,ENSG00000185418,TARS3
16091,ENSG00000185420,SMYD3
16092,ENSG00000185432,METTL7A
16093,ENSG00000185433,LINC00158
16094,ENSG00000185436,IFNLR1
16095,ENSG00000185437,SH3BGR
16096,ENSG00000185442,FAM174B
16097,ENSG00000185448,FAM47A
16098,ENSG00000185453,ZSWIM9
16099,ENSG00000185467,KPNA7
16100,ENSG00000185475,TMEM179B
16101,ENSG00000185477,GPRIN3
16102,ENSG00000185479,KRT6B
16103,ENSG00000185480,PARPBP
16104,ENSG00000185482,STAC3
16105,ENSG00000185483,ROR1
16106,ENSG00000185485,SDHAP1
16108,ENSG00000185499,MUC1
16109,ENSG00000185504,FAAP100
16110,ENSG00000185507,IRF7
16111,ENSG00000185513,L3MBTL1
16112,ENSG00000185515,BRCC3
16113,ENSG00000185518,SV2B
16114,ENSG00000185519,FAM131C
16115,ENSG00000185522,LMNTD2
16116,ENSG00000185523,SPATA45
16117,ENSG00000185527,PDE6G
16118,ENSG00000185532,PRKG1
16119,ENSG00000185551,NR2F2
16120,ENSG00000185559,DLK1
16121,ENSG00000185561,TLCD2
16122,ENSG00000185565,LSAMP
16123,ENSG00000185567,AHNAK2
16124,ENSG00000185585,OLFML2A
16125,ENSG00000185591,SP1
16126,ENSG00000185594,SPATA8
16129,ENSG00000185608,MRPL40
16130,ENSG00000185610,DBX2
16131,ENSG00000185614,INKA1
16132,ENSG00000185615,PDIA2
16133,ENSG00000185619,PCGF3
16134,ENSG00000185621,LMLN
16135,ENSG00000185624,P4HB
16136,ENSG00000185627,PSMD13
16137,ENSG00000185630,PBX1
16138,ENSG00000185631,RPL14P6
16139,ENSG00000185633,NDUFA4L2
16140,ENSG00000185634,SHC4
16142,ENSG00000185640,KRT79
16144,ENSG00000185650,ZFP36L1
16145,ENSG00000185651,UBE2L3
16146,ENSG00000185652,NTF3
16147,ENSG00000185658,BRWD1
16148,ENSG00000185662,SMIM23
16149,ENSG00000185664,PMEL
16150,ENSG00000185666,SYN3
16151,ENSG00000185668,POU3F1
16152,ENSG00000185669,SNAI3
16153,ENSG00000185670,ZBTB3
16154,ENSG00000185674,LYG2
16155,ENSG00000185681,MORN5
16156,ENSG00000185684,EP400P1
16157,ENSG00000185686,PRAME
16158,ENSG00000185689,TEX56P
16159,ENSG00000185697,MYBL1
16160,ENSG00000185700,TTTY8B
16161,ENSG00000185701,OR5M5P
16162,ENSG00000185710,SMG1P4
16163,ENSG00000185716,MOSMO
16164,ENSG00000185721,DRG1
16165,ENSG00000185722,ANKFY1
16166,ENSG00000185728,YTHDF3
16167,ENSG00000185730,ZNF696
16168,ENSG00000185736,ADARB2
16169,ENSG00000185737,NRG3
16170,ENSG00000185739,SRL
16171,ENSG00000185742,C11orf87
16172,ENSG00000185745,IFIT1
16173,ENSG00000185753,CXorf38
16174,ENSG00000185758,CLDN24
16175,ENSG00000185760,KCNQ5
16176,ENSG00000185761,ADAMTSL5
16177,ENSG00000185774,KCNIP4
16178,ENSG00000185775,SPATA31A6
16179,ENSG00000185787,MORF4L1
16180,ENSG00000185792,NLRP9
16181,ENSG00000185798,WDR53
16182,ENSG00000185800,DMWD
16183,ENSG00000185803,SLC52A2
16184,ENSG00000185808,PIGP
16185,ENSG00000185811,IKZF1
16186,ENSG00000185813,PCYT2
16187,ENSG00000185818,NAT8L
16188,ENSG00000185821,OR6C76
16189,ENSG00000185823,NPAP1
16190,ENSG00000185825,BCAP31
16191,ENSG00000185829,ARL17A
16193,ENSG00000185837,HDHD5-AS1
16194,ENSG00000185838,GNB1L
16195,ENSG00000185839,AK2P1
16196,ENSG00000185842,DNAH14
16197,ENSG00000185847,LINC01405
16198,ENSG00000185860,CCDC190
16199,ENSG00000185862,EVI2B
16200,ENSG00000185863,TMEM210
16201,ENSG00000185864,NPIPB4
16202,ENSG00000185869,ZNF829
16203,ENSG00000185873,TMPRSS11B
16204,ENSG00000185875,THNSL1
16205,ENSG00000185880,TRIM69
16206,ENSG00000185883,ATP6V0C
16207,ENSG00000185885,IFITM1
16208,ENSG00000185888,PRSS38
16209,ENSG00000185894,BPY2C
16210,ENSG00000185896,LAMP1
16211,ENSG00000185897,FFAR3
16212,ENSG00000185899,TAS2R60
16213,ENSG00000185900,POMK
16214,ENSG00000185903,OR11N1P
16215,ENSG00000185904,LINC00839
16216,ENSG00000185905,C16orf54
16217,ENSG00000185909,KLHDC8B
16218,ENSG00000185915,KLHL34
16219,ENSG00000185917,SETD4
16220,ENSG00000185920,PTCH1
16221,ENSG00000185924,RTN4RL1
16222,ENSG00000185926,OR4C46
16223,ENSG00000185933,CALHM1
16224,ENSG00000185940,KRTAP5-5
16225,ENSG00000185942,NKAIN3
16226,ENSG00000185946,RNPC3
16227,ENSG00000185947,ZNF267
16228,ENSG00000185950,IRS2
16229,ENSG00000185955,SPACDR
16230,ENSG00000185958,FAM186A
16231,ENSG00000185960,SHOX
16232,ENSG00000185962,LCE3A
16233,ENSG00000185963,BICD2
16234,ENSG00000185966,LCE3E
16235,ENSG00000185972,CCIN
16236,ENSG00000185973,TMLHE
16237,ENSG00000185974,GRK1
16238,ENSG00000185982,DEFB128
16239,ENSG00000185985,SLITRK2
16240,ENSG00000185986,SDHAP3
16241,ENSG00000185988,PLK5
16242,ENSG00000185989,RASA3
16243,ENSG00000186001,LRCH3
16244,ENSG00000186007,LEMD1
16245,ENSG00000186008,RPS4XP21
16246,ENSG00000186009,ATP4B
16247,ENSG00000186010,NDUFA13
16248,ENSG00000186017,ZNF566
16249,ENSG00000186019,ZNF225-AS1
16250,ENSG00000186020,ZNF529
16251,ENSG00000186026,ZNF284
16252,ENSG00000186038,HTR3E
16253,ENSG00000186047,DLEU7
16254,ENSG00000186047,DLEU1-AS1
16255,ENSG00000186049,KRT73
16256,ENSG00000186051,TAL2
16257,ENSG00000186056,MATN1-AS1
16258,ENSG00000186063,AIDA
16259,ENSG00000186073,CDIN1
16260,ENSG00000186074,CD300LF
16261,ENSG00000186075,ZPBP2
16263,ENSG00000186081,KRT5
16264,ENSG00000186082,KRT18P14
16265,ENSG00000186086,NBPF6
16266,ENSG00000186088,GSAP
16267,ENSG00000186090,HTR3D
16268,ENSG00000186092,OR4F5
16269,ENSG00000186094,AGBL4
16270,ENSG00000186103,ARGFX
16271,ENSG00000186104,CYP2R1
16272,ENSG00000186105,LRRC70
16273,ENSG00000186106,ANKRD46
16274,ENSG00000186111,PIP5K1C
16275,ENSG00000186113,OR5D14
16276,ENSG00000186115,CYP4F2
16278,ENSG00000186118,TEX38
16279,ENSG00000186119,OR5D18
16281,ENSG00000186130,ZBTB6
16282,ENSG00000186132,C2orf76
16283,ENSG00000186136,TAS2R42
16284,ENSG00000186141,POLR3C
16285,ENSG00000186143,PRR30
16286,ENSG00000186146,DEFB131A
16287,ENSG00000186148,LOC440895
16288,ENSG00000186150,UBL4B
16290,ENSG00000186153,WWOX
16291,ENSG00000186160,CYP4Z1
16292,ENSG00000186162,CIDECP1
16293,ENSG00000186163,PRSS59P
16294,ENSG00000186166,CENATAC
16295,ENSG00000186174,BCL9L
16296,ENSG00000186184,POLR1D
16297,ENSG00000186185,KIF18B
16298,ENSG00000186187,ZNRF1
16299,ENSG00000186188,FFAR4
16300,ENSG00000186190,BPIFB3
16301,ENSG00000186191,BPIFB4
16302,ENSG00000186193,SAPCD2
16303,ENSG00000186197,EDARADD
16304,ENSG00000186198,SLC51B
16305,ENSG00000186204,CYP4F12
16306,ENSG00000186205,MTARC1
16307,ENSG00000186207,LCE5A
16308,ENSG00000186212,SOWAHB
16309,ENSG00000186222,BLOC1S4
16311,ENSG00000186226,LCE1E
16312,ENSG00000186230,ZNF749
16313,ENSG00000186231,KLHL32
16315,ENSG00000186234,FAM86MP
16316,ENSG00000186235,LINC02610
16317,ENSG00000186244,RPL21P124
16318,ENSG00000186260,MRTFB
16319,ENSG00000186265,BTLA
16321,ENSG00000186272,ZNF17
16322,ENSG00000186280,KDM4D
16323,ENSG00000186281,GPAT2
16324,ENSG00000186283,TOR3A
16325,ENSG00000186288,PABPC1L2A
16326,ENSG00000186297,GABRA5
16327,ENSG00000186298,PPP1CC
16328,ENSG00000186300,ZNF555
16330,ENSG00000186306,OR10T2
16331,ENSG00000186310,NAP1L3
16332,ENSG00000186312,CA5BP1
16333,ENSG00000186314,PRELID2
16334,ENSG00000186318,BACE1
16335,ENSG00000186326,RGS9BP
16336,ENSG00000186328,LOC112267975
16337,ENSG00000186329,TMEM212
16338,ENSG00000186334,SLC36A3
16339,ENSG00000186335,SLC36A2
16340,ENSG00000186340,THBS2
16341,ENSG00000186350,RXRA
16342,ENSG00000186352,ANKRD37
16344,ENSG00000186364,NUDT17
16345,ENSG00000186367,MINAR2
16347,ENSG00000186376,ZNF75D
16348,ENSG00000186377,CYP4X1
16349,ENSG00000186393,KRT26
16350,ENSG00000186395,KRT10
16351,ENSG00000186399,GOLGA8R
16353,ENSG00000186407,CD300E
16354,ENSG00000186409,CCDC30
16355,ENSG00000186416,NKRF
16356,ENSG00000186417,GLDN
16357,ENSG00000186431,FCAR
16358,ENSG00000186432,KPNA4
16359,ENSG00000186439,TRDN
16360,ENSG00000186440,OR6P1
16361,ENSG00000186442,KRT3
16362,ENSG00000186446,ZNF501
16363,ENSG00000186448,ZNF197
16364,ENSG00000186448,ZNF660-ZNF197
16365,ENSG00000186451,SPATA12
16366,ENSG00000186452,TMPRSS12
16367,ENSG00000186453,FAM228A
16368,ENSG00000186458,DEFB132
16369,ENSG00000186462,NAP1L2
16371,ENSG00000186468,RPS23
16372,ENSG00000186469,GNG2
16373,ENSG00000186470,BTN3A2
16374,ENSG00000186471,AKAP14
16375,ENSG00000186472,PCLO
16376,ENSG00000186474,KLK12
16377,ENSG00000186479,RGS7BP
16378,ENSG00000186480,INSIG1
16380,ENSG00000186487,MYT1L
16382,ENSG00000186496,ZNF396
16383,ENSG00000186501,TMEM222
16385,ENSG00000186509,OR9Q1
16386,ENSG00000186510,CLCNKA
16387,ENSG00000186513,OR9Q2
16388,ENSG00000186517,ARHGAP30
16389,ENSG00000186522,SEPTIN10
16390,ENSG00000186523,FAM86B1
16391,ENSG00000186526,CYP4F8
16392,ENSG00000186529,CYP4F3
16393,ENSG00000186532,SMYD4
16395,ENSG00000186562,DEFB105A
16396,ENSG00000186564,FOXD2
16397,ENSG00000186566,GPATCH8
16398,ENSG00000186567,CEACAM19
16399,ENSG00000186572,DEFB107A
16400,ENSG00000186572,DEFB107B
16401,ENSG00000186575,NF2
16402,ENSG00000186577,SMIM29
16403,ENSG00000186579,DEFB106A
16404,ENSG00000186583,SPATC1
16405,ENSG00000186591,UBE2H
16406,ENSG00000186594,MIR22HG
16407,ENSG00000186599,DEFB105A
16408,ENSG00000186599,DEFB105B
16409,ENSG00000186603,HPDL
16410,ENSG00000186615,KTN1-AS1
16411,ENSG00000186625,KATNA1
16412,ENSG00000186628,FSD2
16413,ENSG00000186635,ARAP1
16414,ENSG00000186638,KIF24
16415,ENSG00000186642,PDE2A
16416,ENSG00000186645,SPDYE17
16417,ENSG00000186648,CARMIL3
16418,ENSG00000186652,PRG2
16419,ENSG00000186654,PRR5
16420,ENSG00000186660,ZFP91
16421,ENSG00000186665,C17orf58
16422,ENSG00000186666,BCDIN3D
16423,ENSG00000186675,MAGEE2
16425,ENSG00000186678,LOC101060042
16426,ENSG00000186684,CYP27C1
16427,ENSG00000186687,LYRM7
16429,ENSG00000186710,CFAP73
16430,ENSG00000186714,CCDC73
16431,ENSG00000186715,MST1L
16432,ENSG00000186716,BCR
16433,ENSG00000186723,OR10H1
16434,ENSG00000186732,MPPED1
16436,ENSG00000186765,FSCN2
16437,ENSG00000186766,FOXI2
16438,ENSG00000186767,SPIN4
16439,ENSG00000186777,ZNF732
16440,ENSG00000186787,SPIN2B
16441,ENSG00000186788,SPATA31D3
16442,ENSG00000186790,FOXE3
16443,ENSG00000186792,HYAL3
16444,ENSG00000186795,KCNK18
16445,ENSG00000186803,IFNA10
16446,ENSG00000186806,VSIG10L
16447,ENSG00000186810,CXCR3
16448,ENSG00000186812,ZNF397
16449,ENSG00000186814,ZSCAN30
16450,ENSG00000186815,TPCN1
16451,ENSG00000186818,LILRB4
16452,ENSG00000186825,CDRT15P3
16453,ENSG00000186827,TNFRSF4
16455,ENSG00000186832,KRT16
16456,ENSG00000186834,HEXIM1
16457,ENSG00000186838,SELENOV
16459,ENSG00000186844,LCE1A
16460,ENSG00000186847,KRT14
16461,ENSG00000186854,TRABD2A
16462,ENSG00000186854,LOC105374836
16463,ENSG00000186860,KRTAP17-1
16464,ENSG00000186862,PDZD7
16465,ENSG00000186866,POFUT2
16466,ENSG00000186867,QRFPR
16467,ENSG00000186868,MAPT
16468,ENSG00000186871,ERCC6L
16469,ENSG00000186881,OR13F1
16470,ENSG00000186886,OR5D3P
16471,ENSG00000186889,TMEM17
16472,ENSG00000186891,TNFRSF18
16473,ENSG00000186895,FGF3
16474,ENSG00000186897,C1QL4
16475,ENSG00000186907,RTN4RL2
16476,ENSG00000186908,ZDHHC17
16477,ENSG00000186910,SERPINA11
16478,ENSG00000186912,P2RY4
16479,ENSG00000186918,ZNF395
16480,ENSG00000186919,ZACN
16481,ENSG00000186924,KRTAP22-1
16482,ENSG00000186925,KRTAP19-6
16483,ENSG00000186930,KRTAP6-2
16485,ENSG00000186943,OR13C8
16486,ENSG00000186951,PPARA
16487,ENSG00000186952,TMEM232
16488,ENSG00000186960,LINC01551
16489,ENSG00000186965,KRTAP19-2
16490,ENSG00000186967,KRTAP19-4
16491,ENSG00000186970,KRTAP15-1
16492,ENSG00000186971,KRTAP13-4
16493,ENSG00000186973,FAM183A
16494,ENSG00000186976,EFCAB6
16495,ENSG00000186977,KRTAP19-5
16496,ENSG00000186980,KRTAP23-1
16497,ENSG00000186994,KANK3
16498,ENSG00000186998,EMID1
16499,ENSG00000187003,ACTL7A
16500,ENSG00000187005,KRTAP21-1
16501,ENSG00000187010,RHD
16502,ENSG00000187012,LINC00207
16503,ENSG00000187013,LINC02875
16504,ENSG00000187017,ESPN
16505,ENSG00000187021,PNLIPRP1
16506,ENSG00000187024,PTRH1
16507,ENSG00000187026,KRTAP21-2
16508,ENSG00000187033,SAMD7
16509,ENSG00000187037,GPR141
16510,ENSG00000187045,TMPRSS6
16511,ENSG00000187048,CYP4A11
16512,ENSG00000187049,TMEM216
16513,ENSG00000187051,RPS19BP1
16514,ENSG00000187054,TMPRSS11A
16515,ENSG00000187066,TMEM262
16516,ENSG00000187068,C3orf70
16517,ENSG00000187079,TEAD1
16518,ENSG00000187080,OR2AK2
16519,ENSG00000187082,DEFB106B
16520,ENSG00000187091,PLCD1
16521,ENSG00000187094,CCK
16522,ENSG00000187097,ENTPD5
16523,ENSG00000187098,MITF
16525,ENSG00000187105,HEATR4
16526,ENSG00000187109,NAP1L1
16527,ENSG00000187116,LILRA5
16528,ENSG00000187118,CMC1
16529,ENSG00000187122,SLIT1
16530,ENSG00000187123,LYPD6
16531,ENSG00000187134,AKR1C1
16532,ENSG00000187135,VSTM2B
16533,ENSG00000187140,FOXD3
16534,ENSG00000187144,SPATA21
16535,ENSG00000187147,RNF220
16536,ENSG00000187151,ANGPTL5
16537,ENSG00000187164,SHTN1
16538,ENSG00000187166,H1-7
16539,ENSG00000187170,LCE4A
16541,ENSG00000187173,LCE2A
16542,ENSG00000187175,KRTAP12-1
16543,ENSG00000187180,LCE2C
16544,ENSG00000187185,LOC388282
16545,ENSG00000187186,LOC730098
16546,ENSG00000187187,ZNF546
16547,ENSG00000187189,TSPYL4
16548,ENSG00000187191,DAZ3
16549,ENSG00000187193,MT1X
16550,ENSG00000187210,GCNT1
16551,ENSG00000187223,LCE2D
16553,ENSG00000187231,SESTD1
16554,ENSG00000187238,LCE3B
16555,ENSG00000187239,FNBP1
16556,ENSG00000187240,DYNC2H1
16557,ENSG00000187242,KRT12
16558,ENSG00000187243,MAGED4B
16559,ENSG00000187244,BCAM
16560,ENSG00000187257,RSBN1L
16561,ENSG00000187258,NPSR1
16562,ENSG00000187260,WDR86
16563,ENSG00000187266,EPOR
16564,ENSG00000187268,FAM9C
16565,ENSG00000187272,KRTAP9-8
16566,ENSG00000187288,CIDEC
16567,ENSG00000187323,DCC
16568,ENSG00000187325,TAF9B
16569,ENSG00000187372,PCDHB13
16570,ENSG00000187391,MAGI2
16571,ENSG00000187398,LUZP2
16572,ENSG00000187416,LHFPL3
16573,ENSG00000187446,CHP1
16575,ENSG00000187474,FPR3
16576,ENSG00000187475,H1-6
16577,ENSG00000187479,C11orf96
16579,ENSG00000187483,SERPINA13P
16580,ENSG00000187486,KCNJ11
16581,ENSG00000187492,CDHR4
16582,ENSG00000187498,COL4A1
16583,ENSG00000187504,RPL7P48
16584,ENSG00000187510,PLEKHG7
16585,ENSG00000187513,GJA4
16586,ENSG00000187514,PTMA
16587,ENSG00000187516,H2AP
16588,ENSG00000187522,HSPA14
16589,ENSG00000187527,ATP13A5
16590,ENSG00000187531,SIRT7
16591,ENSG00000187533,PRR27
16593,ENSG00000187535,IFT140
16595,ENSG00000187537,POTEG
16596,ENSG00000187545,PRAMEF10
16597,ENSG00000187546,AGMO
16598,ENSG00000187550,SBK2
16599,ENSG00000187553,CYP26C1
16600,ENSG00000187554,TLR5
16601,ENSG00000187555,USP7
16602,ENSG00000187556,NANOS3
16603,ENSG00000187559,FOXD4L3
16604,ENSG00000187566,NHLRC1
16605,ENSG00000187569,DPPA3
16606,ENSG00000187581,COX8C
16607,ENSG00000187583,PLEKHN1
16609,ENSG00000187595,ZNF385C
16610,ENSG00000187600,LINC02583
16611,ENSG00000187601,MAGEH1
16612,ENSG00000187605,TET3
16613,ENSG00000187607,ZNF286A
16614,ENSG00000187608,ISG15
16615,ENSG00000187609,EXD3
16616,ENSG00000187612,OR5W2
16617,ENSG00000187616,MYMK
16618,ENSG00000187621,LOC124903372
16619,ENSG00000187624,C17orf97
16620,ENSG00000187626,ZKSCAN4
16621,ENSG00000187627,RGPD1
16622,ENSG00000187630,DHRS4L2
16623,ENSG00000187634,SAMD11
16624,ENSG00000187642,PERM1
16625,ENSG00000187650,VMAC
16627,ENSG00000187657,TSPY13P
16628,ENSG00000187658,C5orf52
16629,ENSG00000187664,HAPLN4
16630,ENSG00000187672,ERC2
16631,ENSG00000187676,B3GLCT
16632,ENSG00000187678,SPRY4
16633,ENSG00000187682,ERAS
16635,ENSG00000187688,TRPV2
16636,ENSG00000187689,AMTN
16637,ENSG00000187690,EZHIP
16639,ENSG00000187699,C2orf88
16640,ENSG00000187701,OR2T27
16641,ENSG00000187713,TMEM203
16642,ENSG00000187714,SLC18A3
16643,ENSG00000187715,KBTBD12
16644,ENSG00000187720,THSD4
16645,ENSG00000187721,GTF2IP3
16646,ENSG00000187726,DNAJB13
16647,ENSG00000187730,GABRD
16648,ENSG00000187733,AMY1C
16649,ENSG00000187735,TCEA1
16650,ENSG00000187736,NHEJ1
16651,ENSG00000187741,FANCA
16652,ENSG00000187742,SECISBP2
16653,ENSG00000187747,OR52B6
16654,ENSG00000187753,C9orf153
16655,ENSG00000187754,SSX7
16656,ENSG00000187758,ADH1A
16658,ENSG00000187763,OR2B7P
16659,ENSG00000187764,SEMA4D
16660,ENSG00000187766,KRTAP10-8
16661,ENSG00000187772,LIN28B
16662,ENSG00000187773,DIPK1C
16663,ENSG00000187775,DNAH17
16664,ENSG00000187778,MCRS1
16665,ENSG00000187783,TMEM72
16666,ENSG00000187790,FANCM
16667,ENSG00000187791,FAM205C
16668,ENSG00000187792,ZNF70
16669,ENSG00000187796,CARD9
16670,ENSG00000187800,PEAR1
16671,ENSG00000187801,ZFP69B
16672,ENSG00000187806,TMEM202
